longitude|latitude|start_date|end_date|source|horizon_lower|horizon_upper|aluminium_extractable|boron_extractable|calcium_extractable|carbon_organic|carbon_total|copper_extractable|electrical_conductivity|iron_extractable|magnesium_extractable|manganese_extractable|nitrogen_total|ph|phosphorus_extractable|potassium_extractable|sodium_extractable|sulphur_extractable|zinc_extractable
-2.18814|7.23599|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|916.092||870.281|11.83|11.77|2.479||83.493|259.306|168.653|1.0|6.603||81.0|||
-2.73461|7.25984|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|806.853||1348.128|18.11|16.85|2.269||140.743|298.697|237.917|1.64|6.244||104.478|||
-2.78484|7.2677|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1066.165||1506.383|18.07|17.95|3.019||119.672|257.198|166.936|1.61|6.06||129.58|||
-2.78138|7.26866|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|777.023||1780.435|17.53|15.75|2.716||93.67|315.768|284.792|1.76|6.672||161.784|||
-2.78683|7.26942|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|937.783||1415.668|13.57|14.16|3.187||107.353|250.89|188.034|1.08|6.058||103.12|||
-2.78693|7.27202|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|789.187||856.11|9.3|9.27|2.117||139.049|205.233|105.893|0.83|5.945||78.647|||
-2.8573|7.2925|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1157.453||1208.887|11.41|10.81|2.393||101.98|211.846|195.18|0.97|6.19||88.431|||
-2.34052|7.3263|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|539.531||153.671|6.74|8.91|0.368||120.85|82.45|44.651|0.46|5.532||67.794|||
-2.34245|7.32709|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|727.455||1937.459|15.47|11.92|3.55||89.468|197.234|293.452|1.36|6.554||127.33|||
-2.3508|7.32858|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|643.48||757.88|11.77|12.02|1.389||142.019|157.186|117.8|0.98|6.117||67.515|||
-2.35239|7.32946|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|828.273||1240.387|11.24|11.8|2.01||115.469|229.836|148.497|0.91|6.261||126.141|||
-2.34124|7.33251|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|740.448||611.408|10.31|12.64|2.369||107.163|196.5|266.455|0.73|6.493||87.285|||
-2.30675|7.3329|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|296.452||316.752|3.0|2.91|0.027||68.275|92.138|47.826|0.17|6.291||55.095|||
-2.29378|7.33335|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|718.072||870.013|10.66|9.45|2.618||87.977|148.393|255.088|0.99|6.26||86.813|||
-2.29821|7.33397|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|478.445||815.965|8.76|9.48|0.968||93.844|163.013|174.643|0.73|6.189||67.268|||
-2.45917|7.33427|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|765.376||1313.105|16.36|17.54|2.922||113.544|291.85|203.89|1.49|6.411||104.671|||
-2.45921|7.33517|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|366.696||467.534|3.18|3.87|0.049||93.133|105.598|23.011|0.18|5.708||78.932|||
-2.45925|7.33604|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|713.31||1152.227|9.13|9.64|2.842||106.283|261.797|146.593|0.77|6.734||97.697|||
-2.33551|7.33708|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|844.65||2200.711|25.78|24.53|4.033||103.838|299.202|253.96|2.65|6.743||185.287|||
-2.4556|7.33882|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|664.863||775.468|14.75|13.17|2.269||115.627|194.73|235.963|1.3|6.547||122.579|||
-2.34185|7.33885|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|764.932||1724.818|17.36|15.83|3.26||122.004|307.59|267.832|1.84|6.498||167.978|||
-2.28301|7.33997|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|968.187||676.146|10.49|11.75|2.075||84.235|152.819|205.042|0.83|6.229||86.384|||
-2.34137|7.34399|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|807.863||691.634|10.61|11.68|2.2||74.852|232.196|136.882|1.02|5.931||56.114|||
-2.28707|7.34869|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|877.058||2056.043|20.58|19.16|3.25||116.245|345.511|217.084|1.54|6.449||118.042|||
-2.35811|7.35048|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|567.028||660.602|6.82|7.42|0.844||108.614|136.0|60.08|0.53|6.382||77.343|||
-2.34356|7.35104|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|724.18||3054.254|17.0|16.06|4.062||123.495|278.291|318.156|1.78|6.538||135.584|||
-2.33883|7.35113|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|892.968||1435.034|10.07|10.99|3.204||91.919|196.912|229.044|0.83|6.518||112.851|||
-2.28979|7.35274|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|415.488||905.397|8.18|7.58|0.769||76.293|169.385|146.466|0.58|7.047||85.11|||
-2.36023|7.35317|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|555.014||838.761|9.74|9.55|1.288||80.592|133.895|103.384|0.92|6.986||77.965|||
-2.38249|7.35323|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|299.254||524.116|6.34|5.66|0.085||75.474|110.173|53.455|0.35|6.609||64.903|||
-2.29563|7.35373|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|661.274||589.569|8.36|10.32|2.21||102.518|227.249|239.39|0.79|6.354||69.74|||
-2.3592|7.35456|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|811.805||2189.797|24.1|23.28|3.785||92.402|474.247|332.37|2.05|6.506||242.376|||
-2.36866|7.3554|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|636.403||885.569|8.19|8.3|1.812||151.146|191.225|166.884|0.58|6.684||84.029|||
-2.37154|7.35618|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|770.127||1372.007|9.93|10.6|2.176||97.692|214.738|194.728|1.1|6.741||135.921|||
-2.36886|7.35643|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|704.17||1483.292|14.82|15.73|2.121||133.741|293.604|205.274|1.43|6.649||103.884|||
-2.29307|7.3565|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|437.868||855.598|8.74|6.4|0.326||99.314|113.505|41.642|0.38|6.128||89.251|||
-2.38266|7.35753|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|796.27||1345.797|17.6|17.57|2.757||102.472|295.143|232.503|1.78|6.245||169.604|||
-2.30318|7.35786|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|681.687||2218.666|18.91|19.33|2.082||196.771|281.188|275.931|1.7|6.513||161.58|||
-2.36422|7.35897|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|762.28||1264.257|12.81|11.96|2.636||116.392|267.602|246.802|1.05|6.373||92.087|||
-2.38458|7.35943|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|330.623||794.285|5.19|5.24|0.224||75.21|133.276|79.138|0.45|6.349||81.315|||
-2.27928|7.35966|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|986.348||2311.202|15.55|16.33|3.491||117.223|391.15|275.369|1.41|6.394||150.383|||
-2.29135|7.36097|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|749.422||1386.09|13.48|15.64|3.451||100.483|248.931|227.916|1.33|6.438||146.771|||
-2.28211|7.36131|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|555.643||989.687|8.72|8.77|1.28||99.692|156.294|119.682|0.83|6.634||64.879|||
-2.28033|7.36226|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|971.714||1175.976|11.45|10.21|1.864||95.824|251.513|176.116|0.66|6.464||100.237|||
-2.37536|7.36227|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|482.895||999.554|6.19|7.88|1.114||94.122|179.408|112.475|0.68|6.72||80.468|||
-2.38254|7.36309|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|698.879||1671.807|14.27|15.68|3.206||111.076|371.78|260.094|1.14|6.673||136.026|||
-2.36564|7.36887|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|877.421||1737.268|25.44|22.03|3.11||136.764|324.598|232.794|2.03|6.049||192.817|||
-2.38612|7.37055|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|585.429||1084.479|3.77|5.3|0.742||87.503|223.558|107.278|0.34|6.388||92.842|||
-2.3524|7.37101|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|641.201||917.537|10.33|9.21|1.138||125.459|158.648|178.601|0.97|5.892||84.496|||
-2.3594|7.3735|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|362.45||250.164|4.57|5.06|0.142||71.066|81.6|65.109|0.31|5.647||75.184|||
-2.38717|7.37426|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|904.251||756.15|9.18|10.67|3.21||83.212|205.218|211.12|0.89|6.331||122.403|||
-2.294|7.37605|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|508.164||1753.237|9.65|9.55|2.904||158.656|314.216|189.153|0.99|7.102||152.596|||
-2.38539|7.37611|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|380.16||408.933|3.83|3.65|0.172||76.262|106.139|108.046|0.26|6.042||64.184|||
-2.36363|7.37652|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|739.373||2108.223|19.94|20.86|3.496||112.512|393.187|177.094|2.04|6.502||165.088|||
-2.37982|7.37715|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|760.207||2741.593|18.88|20.57|3.243||112.138|347.233|322.273|1.57|7.324||159.636|||
-2.35401|7.37909|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|928.622||921.532|10.83|13.1|2.967||98.877|226.893|319.789|1.15|6.181||113.98|||
-2.29888|7.38113|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|693.939||1841.41|17.15|16.69|2.928||135.498|413.154|189.986|1.31|6.818||176.143|||
-2.33209|7.38162|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|965.881||1873.61|24.2|25.05|3.483||125.482|375.269|205.319|2.07|6.332||144.551|||
-2.35528|7.38331|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|560.582||1276.83|14.23|12.92|2.21||138.282|340.095|186.839|1.12|6.809||96.542|||
-2.456|7.38498|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|826.419||696.255|10.75|12.08|3.975||93.058|235.215|247.594|0.89|6.114||109.631|||
-2.45322|7.38504|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|801.065||1877.388|15.62|16.9|2.478||129.603|265.349|232.168|1.49|6.452||115.012|||
-2.42097|7.38631|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|678.163||732.219|8.71|9.64|1.621||84.396|186.459|213.805|0.68|6.418||164.15|||
-2.30363|7.38719|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|288.107||286.082|4.14|3.81|0.03||65.707|107.703|20.984|0.21|6.116||59.604|||
-2.33886|7.3885|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|633.793||998.216|15.58|16.59|2.893||100.552|249.894|283.778|1.39|6.572||126.091|||
-2.35365|7.38886|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|880.596||1174.104|16.77|15.76|4.015||91.426|283.068|175.7|1.59|6.244||194.536|||
-2.39156|7.38917|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|779.718||1583.577|14.97|15.34|3.417||83.544|270.957|281.182|1.34|6.693||133.683|||
-2.35922|7.38951|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|556.451||2059.948|7.74|10.69|2.312||87.579|245.957|178.488|1.07|7.228||137.034|||
-2.30937|7.38964|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|483.097||310.369|6.18|5.0|0.578||86.951|104.218|83.754|0.53|5.987||69.86|||
-2.42481|7.38974|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|743.636||1906.171|6.11|5.54|3.518||93.946|286.853|337.729|0.63|6.565||171.775|||
-2.28998|7.39028|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|737.806||1834.231|22.23|20.23|3.035||92.853|305.885|256.015|2.37|6.727||201.913|||
-2.40826|7.39029|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|799.711||841.851|7.03|7.34|1.768||89.455|210.337|138.535|0.61|6.24||130.224|||
-2.33528|7.39042|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|769.212||730.389|8.88|10.53|2.114||98.293|193.02|263.669|0.83|6.006||111.275|||
-2.42302|7.39063|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|934.769||835.778|10.1|11.62|2.3||80.577|189.902|115.494|0.96|5.692||91.424|||
-2.40633|7.39193|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|542.795||2194.422|13.41|14.26|2.745||106.096|290.876|298.788|1.48|6.973||168.231|||
-2.28726|7.39221|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|696.2||2066.955|24.61|27.77|3.479||119.158|332.588|242.763|2.58|6.448||231.503|||
-2.35851|7.39304|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|794.858||824.927|9.65|9.89|2.05||106.492|192.985|193.189|0.89|6.58||82.327|||
-2.3675|7.3932|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|230.069||328.027|2.86|3.26|0.139||67.553|92.79|19.561|0.19|6.082||49.774|||
-2.42411|7.39329|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|669.769||1967.574|15.07|16.57|1.965||161.58|306.141|160.551|1.49|6.548||166.611|||
-2.38906|7.39374|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|523.359||2391.241|22.18|20.52|3.965||104.953|323.584|210.932|2.27|6.904||148.727|||
-2.36102|7.39453|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|530.82||945.213|12.66|12.87|1.959||89.532|191.2|291.051|1.09|6.81||60.75|||
-2.34202|7.39469|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|698.397||396.749|10.51|9.1|2.273||102.127|164.83|217.862|0.69|6.008||95.355|||
-2.38763|7.39524|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|512.666||1280.784|4.77|5.93|1.049||88.324|168.141|106.02|0.39|6.473||80.224|||
-2.41676|7.39536|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|622.724||629.992|6.06|6.54|0.855||86.692|153.848|181.163|0.55|6.012||72.901|||
-2.45679|7.39556|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|829.48||1865.093|24.19|23.84|2.864||125.913|303.627|201.029|2.09|6.499||115.824|||
-2.3595|7.39573|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1097.013||1047.484|13.42|14.25|2.603||103.192|225.943|149.747|1.09|5.96||135.04|||
-2.37004|7.39638|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|468.2||468.933|7.95|5.46|0.821||83.396|103.588|102.631|0.49|6.24||66.198|||
-2.3938|7.39709|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|678.779||1207.748|16.78|16.4|2.072||164.556|314.51|138.508|1.34|6.438||130.773|||
-2.37465|7.39972|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|800.217||2610.688|24.93|27.8|3.736||118.713|433.851|252.786|2.38|6.733||233.835|||
-2.41463|7.39975|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|380.081||537.393|4.95|6.14|0.121||107.717|120.579|82.43|0.54|6.163||80.045|||
-2.41806|7.40155|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|945.273||979.037|12.08|13.16|3.894||97.205|271.497|304.244|0.99|6.504||113.045|||
-2.41801|7.40238|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|751.89||1866.308|16.79|17.41|2.663||100.036|333.527|229.745|1.91|6.436||154.736|||
-2.38664|7.40352|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|630.306||1814.405|19.08|20.77|3.501||169.017|420.116|227.177|1.71|6.579||402.289|||
-2.43381|7.40363|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|729.85||930.434|10.22|11.17|2.408||129.293|253.468|213.131|0.79|6.139||94.645|||
-2.46003|7.40877|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|694.051||3031.235|19.44|19.39|3.039||111.186|331.775|265.72|1.95|6.92||254.341|||
-2.66561|7.42051|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|933.398||1467.764|26.63|26.25|3.117||97.605|279.052|205.786|2.67|6.086||147.739|||
-2.64901|7.42113|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1074.977||2782.125|21.59|20.33|3.776||134.671|287.673|203.118|1.78|6.163||152.498|||
-2.65005|7.42288|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|734.706||2121.818|18.42|18.98|3.207||98.662|397.123|255.668|1.71|6.263||191.856|||
-2.65846|7.42437|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|856.283||1609.276|19.22|19.55|3.363||149.092|272.965|258.833|1.72|6.097||136.548|||
